GAME_DATE,last_name,first_name,Injury_Status,Reason
2024-12-13,Ball,LaMelo,Out,Injury/Illness-LeftCalf;Strain
2024-12-13,Bridges,Miles,Questionable,"Injury/Illness-RightKnee;Bone
Bruise"
2024-12-13,Mann,Tre,Out,Injury/Illness-Disc;Irritation
2024-12-13,Salaun,Tidjane,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-13,Williams,Grant,Out,Injury/Illness-RightACL;Tear
2024-12-13,Ball,Lonzo,Probable,"Injury/Illness-LeftKnee;Injury
Management"
2024-12-13,Giddey,Josh,Questionable,Injury/Illness-LowBack;Spasms
2024-12-13,LaVine,Zach,Probable,Injury/Illness-LowBack;Spasms
2024-12-13,Vucevic,Nikola,Questionable,Injury/Illness-N/A;Illness
2024-12-13,Williams,Patrick,Questionable,"Injury/Illness-LeftFoot;Injury
Management"
2024-12-13,Davis,Anthony,Probable,Injury/Illness-LeftPlantar;Fasciitis
2024-12-13,Hayes,Jaxson,Out,"Injury/Illness-RightAnkle;
Sprain/Contusion"
2024-12-13,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2024-12-13,James,LeBron,Out,Injury/Illness-LeftFoot;Soreness
2024-12-13,Reaves,Austin,Questionable,Injury/Illness-LeftPelvic;Contusion
2024-12-13,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-12-13,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-12-13,Ingles,Joe,Out,Injury/Illness-LeftSoleus;Strain
2024-12-13,Brown,Kobe,Out,"Injury/Illness-Back;Injury
Management"
2024-12-13,JonesJr.,Derrick,Out,"Injury/Illness-RightHamstring;
Strain"
2024-12-13,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-12-13,Mann,Terance,Out,"Injury/Illness-LeftMiddleFinger;
Fracture"
2024-12-13,Braun,Christian,Probable,Injury/Illness-RightQuad;Contusion
2024-12-13,Cancar,Vlatko,Out,"Injury/Illness-LeftKnee;Surgery
Rehabilitation"
2024-12-13,Gordon,Aaron,Probable,Injury/Illness-RightCalf;Strain
2024-12-13,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2024-12-13,Murray,Jamal,Questionable,"Injury/Illness-RightHamstring;
Inflammation"
2024-12-13,Saric,Dario,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-13,Durant,Kevin,Probable,Injury/Illness-LeftAnkle;Sprain
2024-12-13,Clarkson,Jordan,Questionable,Injury/Illness-LeftPlantar;Fasciitis
2024-12-13,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-12-13,Markkanen,Lauri,Questionable,Injury/Illness-LowBack;Injury
2024-12-13,Mykhailiuk,Svi,Out,Injury/Illness-LeftGroin;Strain
2024-12-13,Sexton,Collin,Available,"Injury/Illness-LeftFourthFingerDip;
Avulsionfracture"
2024-12-13,Castle,Stephon,Out,"Injury/Illness-LeftShoulder;
Contusion"
2024-12-13,Collins,Zach,Out,"Injury/Illness-BilateralLowBack;
Contusion"
2024-12-13,Johnson,Keldon,Out,Injury/Illness-LeftCalf;Strain
2024-12-13,Jones,Tre,Out,Injury/Illness-LeftShoulder;Sprain
2024-12-13,Ayton,Deandre,Questionable,Injury/Illness-Illness;.
2024-12-13,Clingan,Donovan,Questionable,Injury/Illness-LeftKnee;Sprain
2024-12-13,Reath,Duop,Doubtful,Injury/Illness-LowBack;Strain
2024-12-13,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2024-12-13,WilliamsIII,Robert,Questionable,ConcussionProtocol
2024-12-14,Bogdanovic,Bogdan,Probable,Injury/Illness-LeftQuad;Contusion
2024-12-14,Hunter,De'Andre,Probable,"Injury/Illness-RightKnee;Injury
Management"
2024-12-14,Johnson,Jalen,Questionable,Injury/Illness-RightAnkle;Sprain
2024-12-14,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2024-12-14,Antetokounmpo,Giannis,Probable,"Injury/Illness-RightPatella;
Tendinopathy"
2024-12-14,Beauchamp,MarJon,Probable,"Injury/Illness-LeftHamstring;
Tendinopathy"
2024-12-14,Middleton,Khris,Probable,"Injury/Illness-BilateralAnkle;
Surgery"
2024-12-14,Brooks,Dillon,Questionable,Injury/Illness-N/a;Illness
2024-12-14,Dieng,Ousmane,Out,"Injury/Illness-RightRingFinger;
Smallfracture"
2024-12-14,Ducas,Alex,Out,Injury/Illness-LowerBack;Sprain
2024-12-14,Flagler,Adam,Out,"Injury/Illness-RightFourth
Metacarpal;Fracture"
2024-12-14,Holmgren,Chet,Out,"Injury/Illness-RightIliacWing;
Fracture"
2024-12-14,Topic,Nikola,Out,Injury/Illness-LeftLeftKnee;Sprain
2024-12-14,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-12-15,Alvarado,Jose,Out,Injury/Illness-LeftHamstring;Strain
2024-12-15,Green,Javonte,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-15,Hawkins,Jordan,Out,"Injury/Illness-LumbarSpine;Annular
Fissure"
2024-12-15,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-15,Matkovic,Karlo,Out,"Injury/Illness-LowBack;Disc
Protrusion"
2024-12-15,Robinson-Earl,Jeremiah,Out,Injury/Illness-Non-COVID;Illness
2024-12-15,Williamson,Zion,Out,Injury/Illness-LeftHamstring;Strain
2024-12-15,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2024-12-15,Nesmith,Aaron,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-15,Sheppard,Ben,Out,Injury/Illness-LeftOblique;Strain
2024-12-15,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2024-12-15,Horford,Al,Out,Rest
2024-12-15,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2024-12-15,Brogdon,Malcolm,Out,Injury/Illness-LeftHamstring;Strain
2024-12-15,George,Kyshawn,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-15,Kispert,Corey,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-15,Kuzma,Kyle,Out,Injury/Illness-LeftRib;Sprain
2024-12-15,Hukporti,Ariel,Doubtful,Injury/Illness-LeftAnkle;Sprained
2024-12-15,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-12-15,Banchero,Paolo,Out,Injury/Illness-RightOblique;Torn
2024-12-15,Harris,Gary,Questionable,Injury/Illness-LeftHamstring;Strain
2024-12-15,Isaac,Jonathan,Probable,"Injury/Illness-RightHamstring;
Strain"
2024-12-15,Wagner,Franz,Out,Injury/Illness-RightOblique;Torn
2024-12-15,Ingles,Joe,Out,Injury/Illness-LeftSoleus;Strain
2024-12-15,Castle,Stephon,Questionable,"Injury/Illness-LeftShoulder;
Contusion"
2024-12-15,Collins,Zach,Doubtful,"Injury/Illness-BilateralLowBack;
Contusion"
2024-12-15,Johnson,Keldon,Out,Injury/Illness-LeftCalf;Strain
2024-12-15,Jones,Tre,Questionable,Injury/Illness-LeftShoulder;Sprain
2024-12-15,Ayton,Deandre,Out,Injury/Illness-Illness;.
2024-12-15,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2024-12-15,WilliamsIII,Robert,Questionable,"ReturntoCompetition
Reconditioning"
2024-12-15,Beal,Bradley,Questionable,Injury/Illness-RightKnee;Swelling
2024-12-15,Gillespie,Collin,Out,Injury/Illness-RightAnkle;Fracture
2024-12-15,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2024-12-15,Hardy,Jaden,Out,Injury/Illness-RightAnkle;Sprain
2024-12-15,Kleber,Maxi,Out,Injury/Illness-Illness;Ribfracture
2024-12-15,Marshall,Naji,Out,Injury/Illness-Illness;Illness
2024-12-15,Williams,Brandon,Out,Injury/Illness-RightThumb;Sprain
2024-12-15,Curry,Stephen,Questionable,"Injury/Illness-RightCervical;Facet
Inflammation"
2024-12-15,Melton,De'Anthony,Out,Injury/Illness-LeftACL;Surgery
2024-12-15,Moody,Moses,Out,"Injury/Illness-LeftKnee;Patellar
Tendonopathy"
2024-12-15,Wiggins,Andrew,Questionable,"Injury/Illness-RightAdductor;
Tightness"
2024-12-15,Edey,Zach,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-15,Huff,Jay,Questionable,Injury/Illness-LeftKnee;Soreness
2024-12-15,Jackson,GG,Out,"Injury/Illness-RightFifthMetatarsal;
Repair"
2024-12-15,Smart,Marcus,Questionable,Injury/Illness-LeftKnee;Soreness
2024-12-15,WilliamsJr.,Vince,Out,Injury/Illness-RightAnkle;Sprain
2024-12-15,Davis,Anthony,Probable,Injury/Illness-LeftPlantar;Fasciitis
2024-12-15,Hayes,Jaxson,Out,"Injury/Illness-RightAnkle;
Sprain/Contusion"
2024-12-15,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2024-12-15,James,LeBron,Questionable,"Injury/Illness-LeftFoot;Injury
Management"
2024-12-15,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-12-15,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-12-16,Jovic,Nikola,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-16,Larsson,Pelle,Out,Injury/Illness-RightAnkle;Sprain
2024-12-16,Richardson,Josh,Out,"Injury/Illness-RightHeel;
Inflammation"
2024-12-16,Harris,Tobias,Out,Injury/Illness-RightThumb;Sprain
2024-12-16,Bona,Adem,Out,"Injury/Illness-LeftKnee;
Tendinopathy"
2024-12-16,Embiid,Joel,Out,Injury/Illness-RightSinus;Fracture
2024-12-16,Martin,Caleb,Out,"Injury/Illness-RightShoulder;
Impingement"
2024-12-16,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Tear"
2024-12-16,Ball,LaMelo,Questionable,Injury/Illness-LeftCalf;Strain
2024-12-16,Mann,Tre,Out,Injury/Illness-N/A;DiscIrritation
2024-12-16,Williams,Grant,Out,Injury/Illness-RightAcl;Tear
2024-12-16,Ball,Lonzo,Probable,"Injury/Illness-LeftKnee;Injury
Management"
2024-12-16,LaVine,Zach,Questionable,Injury/Illness-LowBack;Spasms
2024-12-16,Liddell,E.J.,Out,"Injury/Illness-LeftLowerLeg;
Contusion;GLeague-Two-Way"
2024-12-16,Terry,Dalen,Questionable,Injury/Illness-RightKnee;Contusion
2024-12-16,Vucevic,Nikola,Probable,Injury/Illness-N/a;Illness
2024-12-16,Barnes,Scottie,Out,Injury/Illness-RightAnkle;Sprain
2024-12-16,Battle,Jamison,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-16,Brown,Bruce,Out,"ReturntoCompetition
Reconditioning"
2024-12-16,Quickley,Immanuel,Out,"Injury/Illness-LeftElbow;PartialUCL
Tear"
2024-12-16,Mobley,Evan,Probable,Injury/Illness-LeftAnkle;Sprain
2024-12-16,PorterJr.,Craig,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-16,Strus,Max,Out,Injury/Illness-RightAnkle;Sprain
2024-12-16,Tyson,Jaylon,Out,Injury/Illness-Illness;Illness
2024-12-16,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2024-12-16,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2024-12-16,Williams,Ziaire,Out,Injury/Illness-LeftKnee;Sprain
2024-12-16,Braun,Christian,Questionable,Injury/Illness-LowBack;Strain
2024-12-16,Cancar,Vlatko,Out,"Injury/Illness-LeftKnee;Surgery
Rehabilitation"
2024-12-16,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2024-12-16,Murray,Jamal,Probable,"Injury/Illness-RightHamstring;
Inflammation"
2024-12-16,Saric,Dario,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-16,Carter,Devin,Out,Injury/Illness-LeftShoulder;Surgery
2024-12-16,Huerter,Kevin,Doubtful,Injury/Illness-LeftACJoint;Sprain
2024-12-16,Lyles,Trey,Out,Injury/Illness-RightCalf;Strain
2024-12-16,Clarkson,Jordan,Questionable,Injury/Illness-LeftPlantar;Fasciitis
2024-12-16,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-12-16,Mykhailiuk,Svi,Out,Injury/Illness-LeftGroin;Strain
2024-12-16,Sexton,Collin,Available,"Injury/Illness-LeftFourthFingerDip;
AvulsionFracture"
2024-12-16,Brown,Kobe,Out,"Injury/Illness-Back;Injury
Management"
2024-12-16,JonesJr.,Derrick,Out,"Injury/Illness-RightHamstring;
Strain"
2024-12-16,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-12-16,Mann,Terance,Out,"Injury/Illness-LeftMiddleFinger;
Fracture"
2024-12-17,Antetokounmpo,Giannis,Probable,"Injury/Illness-RightPatella;
Tendinopathy"
2024-12-17,Lillard,Damian,Probable,Injury/Illness-RightCalf;Contusion
2024-12-17,Middleton,Khris,Probable,Injury/Illness-Non-covid;Illness
2024-12-17,Robbins,Liam,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-17,Dieng,Ousmane,Out,"Injury/Illness-RightRingFinger;
SmallFracture"
2024-12-17,Ducas,Alex,Out,Injury/Illness-LowerBack;Spray
2024-12-17,Flagler,Adam,Out,"Injury/Illness-RightFourth
Metacarpal;Fracture"
2024-12-17,Holmgren,Chet,Out,"Injury/Illness-RightIliacWing;
Fracture"
2024-12-17,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2024-12-17,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-12-19,Mann,Tre,Out,Injury/Illness-N/A;DiscIrritation
2024-12-19,Miller,Brandon,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-19,Williams,Grant,Out,Injury/Illness-RightACL;Tear
2024-12-19,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2024-12-19,Carrington,Carlton,Questionable,Injury/Illness-N/A;Non-CovidIllness
2024-12-19,Kuzma,Kyle,Out,Injury/Illness-LeftRib;Sprain
2024-12-19,Holmgren,Chet,Out,"Injury/Illness-RightIliacWing;
Fracture"
2024-12-19,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2024-12-19,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-12-19,Banchero,Paolo,Out,Injury/Illness-RightOblique;Torn
2024-12-19,Harris,Gary,Questionable,Injury/Illness-LeftHamstring;Strain
2024-12-19,Wagner,Franz,Out,Injury/Illness-RightOblique;Torn
2024-12-19,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-12-19,Mykhailiuk,Svi,Questionable,Injury/Illness-LeftGroin;Strain
2024-12-19,Sexton,Collin,Available,"Injury/Illness-LeftFourthFingerDip;
Avulsionfracture"
2024-12-19,Harris,Tobias,Probable,Injury/Illness-RightThumb;Sprain
2024-12-19,Ivey,Jaden,Doubtful,"Injury/Illness-LeftKnee;
Inflammation"
2024-12-19,Stewart,Isaiah,Out,"Injury/Illness-LeftKnee;
Hyperextensionsprain"
2024-12-19,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2024-12-19,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2024-12-19,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2024-12-19,Watford,Trendon,Out,"Injury/Illness-LeftHamstring;
Soreness"
2024-12-19,Williams,Ziaire,Out,Injury/Illness-LeftKnee;Sprain
2024-12-19,Barnes,Scottie,Questionable,Injury/Illness-RightAnkle;Sprain
2024-12-19,Brown,Bruce,Out,"Injury/Illness-RightKnee;RightKnee
Surgery-InjuryManagement"
2024-12-19,Poeltl,Jakob,Out,Injury/Illness-BilateralGroin;Strain
2024-12-19,Quickley,Immanuel,Out,"Injury/Illness-LeftElbow;PartialUCL
Tear"
2024-12-19,Giddey,Josh,Questionable,Injury/Illness-RightAnkle;Sprain
2024-12-19,Terry,Dalen,Questionable,Injury/Illness-RightKnee;Contusion
2024-12-19,Hauser,Sam,Questionable,Injury/Illness-LowBack;Spasms
2024-12-19,Porzingis,Kristaps,Questionable,Injury/Illness-RightHeel;Contusion
2024-12-19,Tillman,Xavier,Questionable,Injury/Illness-Illness;Non-Covid
2024-12-19,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;Injury
Management"
2024-12-19,Okongwu,Onyeka,Out,"Injury/Illness-LeftKnee;
Inflammation"
2024-12-19,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2024-12-19,Collins,Zach,Questionable,"Injury/Illness-BilateralLowBack;
Contusion"
2024-12-19,Johnson,Keldon,Probable,Injury/Illness-LeftCalf;Strain
2024-12-19,Jones,Tre,Probable,Injury/Illness-LeftShoulder;Sprain
2024-12-19,Moody,Moses,Out,"Injury/Illness-LeftKnee;Patellar
Tendonopathy"
2024-12-19,Huff,Jay,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-19,Jackson,GG,Out,"Injury/Illness-RightFifthMetatarsal;
Repair"
2024-12-19,Morant,Ja,Questionable,Injury/Illness-LowBack;Soreness
2024-12-19,Smart,Marcus,Doubtful,"Injury/Illness-LeftShoulder;
Soreness"
2024-12-19,WilliamsJr.,Vince,Out,Injury/Illness-RightAnkle;Sprain
2024-12-19,Alvarado,Jose,Out,Injury/Illness-LeftHamstring;Strain
2024-12-19,Hawkins,Jordan,Questionable,"Injury/Illness-LumbarSpine;Annular
Fissure"
2024-12-19,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-19,Matkovic,Karlo,Out,"Injury/Illness-LowBack;Disc
Protrusion"
2024-12-19,Williamson,Zion,Out,Injury/Illness-LeftHamstring;Strain
2024-12-19,Adams,Steven,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-19,Eason,Tari,Questionable,"Injury/Illness-LeftLowerLeg;Injury
Management"
2024-12-19,Sengun,Alperen,Questionable,Injury/Illness-LeftKnee;Soreness
2024-12-19,Brown,Kobe,Out,"Injury/Illness-Back;Injury
Management"
2024-12-19,JonesJr.,Derrick,Questionable,"Injury/Illness-RightHamstring;
Strain"
2024-12-19,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-12-19,Mann,Terance,Out,"Injury/Illness-LeftMiddleFinger;
Fracture"
2024-12-19,Doncic,Luka,Out,Injury/Illness-LeftHeel;Contusion
2024-12-19,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2024-12-19,Hardy,Jaden,Out,Injury/Illness-RightAnkle;Sprain
2024-12-19,Irving,Kyrie,Questionable,"Injury/Illness-RightShoulder;
Soreness"
2024-12-19,Williams,Brandon,Out,Injury/Illness-RightThumb;Sprain
2024-12-19,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2024-12-19,Nesmith,Aaron,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-19,Sheppard,Ben,Questionable,Injury/Illness-LeftOblique;Strain
2024-12-19,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2024-12-19,Beal,Bradley,Probable,Injury/Illness-RightKnee;Swelling
2024-12-19,Gillespie,Collin,Out,Injury/Illness-RightAnkle;Fracture
2024-12-19,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-12-19,Ingles,Joe,Out,Injury/Illness-LeftSoleus;Strain
2024-12-19,Braun,Christian,Questionable,Injury/Illness-LowBack;Strain
2024-12-19,Cancar,Vlatko,Out,"Injury/Illness-LeftKnee;Surgery
Rehabilitation"
2024-12-19,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2024-12-19,Saric,Dario,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-19,Ayton,Deandre,Questionable,Injury/Illness-Illness;.
2024-12-19,Banton,Dalano,Questionable,Injury/Illness-LeftHip;Contusion
2024-12-19,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2024-12-19,Davis,Anthony,Probable,Injury/Illness-LeftPlantar;Fasciitis
2024-12-19,Hayes,Jaxson,Out,"Injury/Illness-LeftAnkle;
Sprain/Contusion"
2024-12-19,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2024-12-19,James,LeBron,Questionable,"Injury/Illness-LeftFoot;Injury
Management"
2024-12-19,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-12-19,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-12-19,Carter,Devin,Out,Injury/Illness-LeftShoulder;Surgery
2024-12-19,Huerter,Kevin,Questionable,Injury/Illness-LeftACJoint;Sprain
2024-12-19,Murray,Keegan,Questionable,Injury/Illness-LeftAnkle;Soreness
2024-12-19,Sabonis,Domantas,Questionable,Injury/Illness-Back;Contusion
2024-12-20,Embiid,Joel,Questionable,Injury/Illness-RightSinus;Fracture
2024-12-20,Martin,Caleb,Out,"Injury/Illness-RightShoulder;
Impingement"
2024-12-20,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2024-12-20,Antetokounmpo,Giannis,Probable,"Injury/Illness-RightPatella;
Tendinopathy"
2024-12-20,Lillard,Damian,Out,Injury/Illness-RightCalf;Strain
2024-12-20,Middleton,Khris,Probable,Injury/Illness-Non-covid;Illness
2024-12-20,Okoro,Isaac,Out,"Injury/Illness-RightShoulder;AC
JointSprain"
2024-12-20,Strus,Max,Questionable,Injury/Illness-RightAnkle;Sprain
2024-12-20,Jovic,Nikola,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-20,Larsson,Pelle,Questionable,Injury/Illness-RightAnkle;Sprain
2024-12-20,Richardson,Josh,Doubtful,"Injury/Illness-RightHeel;
Inflammation"
2024-12-21,Davis,Anthony,Questionable,Injury/Illness-LeftElbow;Contusion
2024-12-21,Hachimura,Rui,Probable,Injury/Illness-LeftTibial;Contusion
2024-12-21,Hayes,Jaxson,Out,"Injury/Illness-RightAnkle;
Sprain/Contusion"
2024-12-21,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2024-12-21,James,LeBron,Questionable,"Injury/Illness-LeftFoot;Injury
Management"
2024-12-21,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-12-21,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-12-21,Carter,Devin,Out,Injury/Illness-LeftShoulder;Surgery
2024-12-21,Lyles,Trey,Questionable,Injury/Illness-RightCalf;Strain
2024-12-21,Murray,Keegan,Questionable,Injury/Illness-LeftAnkle;Soreness
2024-12-21,Banchero,Paolo,Out,Injury/Illness-RightOblique;Torn
2024-12-21,Harris,Gary,Questionable,Injury/Illness-LeftHamstring;Strain
2024-12-21,Suggs,Jalen,Probable,Injury/Illness-RightAnkle;Sprain
2024-12-21,Wagner,Franz,Out,Injury/Illness-RightOblique;Torn
2024-12-21,Huff,Jay,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-21,Jackson,GG,Out,"Injury/Illness-RightFifthMetatarsal;
Repair"
2024-12-21,Morant,Ja,Doubtful,Injury/Illness-LowBack;Soreness
2024-12-21,Smart,Marcus,Questionable,"Injury/Illness-LeftShoulder;
Soreness"
2024-12-21,WilliamsJr.,Vince,Out,Injury/Illness-RightAnkle;Sprain
2024-12-21,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;Injury
Management"
2024-12-21,Okongwu,Onyeka,Out,"Injury/Illness-LeftKnee;
Inflammation"
2024-12-21,Young,Trae,Questionable,Injury/Illness-RightHeel;Contusion
2024-12-21,George,Keyonte,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-12-21,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-12-21,Sexton,Collin,Available,"Injury/Illness-LeftFourthFingerDip;
Avulsionfracture"
2024-12-21,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2024-12-21,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2024-12-21,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2024-12-21,Watford,Trendon,Out,Injury/Illness-LeftHamstring;Steain
2024-12-21,Williams,Ziaire,Out,Injury/Illness-LeftKnee;Sprain
2024-12-21,Hauser,Sam,Questionable,Injury/Illness-LowBack;Spasms
2024-12-21,Giddey,Josh,Questionable,Injury/Illness-RightAnkle;Sprain
2024-12-21,Terry,Dalen,Questionable,Injury/Illness-RightKnee;Contusion
2024-12-21,Moody,Moses,Probable,"Injury/Illness-LeftKnee;Patellar
Tendonopathy"
2024-12-21,Ingles,Joe,Out,Injury/Illness-LeftSoleus;Strain
2024-12-21,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-12-21,Alvarado,Jose,Out,Injury/Illness-LeftHamstring;Strain
2024-12-21,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2024-12-21,Matkovic,Karlo,Out,"Injury/Illness-LowBack;Disc
Protrusion"
2024-12-21,Williamson,Zion,Out,Injury/Illness-LeftHamstring;Strain
2024-12-21,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2024-12-21,Kuzma,Kyle,Out,Injury/Illness-LeftRib;Sprain
2024-12-21,Brown,Kobe,Out,"Injury/Illness-Back;Injury
Management"
2024-12-21,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-12-21,Mann,Terance,Out,"Injury/Illness-LeftMiddleFinger;
Fracture"
2024-12-21,Doncic,Luka,Out,Injury/Illness-LeftHeel;Contusion
2024-12-21,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2024-12-21,Hardy,Jaden,Out,Injury/Illness-RightAnkle;Sprain
2024-12-21,Williams,Brandon,Out,Injury/Illness-RightThumb;Sprain
2024-12-21,Banton,Dalano,Questionable,Injury/Illness-LeftHip;Contusion
2024-12-21,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2024-12-21,Ivey,Jaden,Probable,"Injury/Illness-LeftKnee;
Inflammation"
2024-12-21,Stewart,Isaiah,Out,"Injury/Illness-LeftKnee;
Hyperextensionsprain"
